id,tipo,temp_ar_kelvin,temp_processo_kelvin,velocidade_rotacao_rpm,torque_nm,tipo_falha
619,0,298.2,310.0,1433,44.2,1
9436,1,298.0,308.7,1443,49.3,1
8856,1,297.7,308.9,1662,28.1,1
4796,1,303.6,312.5,1431,49.0,1
4150,1,301.9,310.4,1603,37.6,1
1820,2,298.1,307.6,2066,19.2,1
9541,2,299.4,310.8,1628,40.2,1
7416,1,300.1,311.2,1489,39.1,1
786,2,296.9,308.0,1497,44.8,1
7780,1,300.5,311.7,1811,26.8,1
1470,1,298.6,309.8,1497,41.6,1
5157,1,304.2,313.4,1482,41.4,1
532,1,297.6,309.5,1549,34.9,1
8504,1,298.5,309.8,1468,40.9,1
3401,0,301.4,310.7,1536,44.4,1
6224,2,301.1,310.9,1552,37.9,1
2003,1,298.5,308.2,1654,27.1,1
4562,1,302.9,310.8,1610,32.2,1
9598,1,298.9,310.1,1510,38.0,1
3049,1,300.2,309.3,1532,43.2,1
4935,1,303.4,312.2,1580,35.8,1
6412,2,300.4,310.0,1560,42.3,1
2941,1,300.9,309.7,2355,14.4,1
1218,1,297.0,308.1,1455,43.5,1
5727,2,302.4,311.9,1398,50.1,1
8577,1,297.6,308.3,1523,39.5,1
5210,2,303.8,312.7,1507,38.5,1
4725,1,303.4,311.9,1771,31.6,1
8962,2,297.3,308.0,1403,45.0,1
9803,0,298.4,309.3,1984,19.2,1
3819,1,302.1,310.7,1491,42.8,1
540,2,297.4,309.3,1775,25.8,1
6484,1,300.7,309.9,1412,45.3,1
8114,1,300.4,311.7,1459,45.6,1
2413,1,299.1,308.6,1408,46.7,1
8559,2,298.3,309.0,1505,41.3,1
2512,2,299.0,308.9,1526,41.1,1
3632,2,302.1,311.4,1419,36.2,1
4384,1,301.7,309.5,1298,65.5,3
4760,1,303.5,311.6,1361,46.5,0
4502,1,302.5,310.2,1307,54.0,0
4666,2,303.4,311.4,1307,54.0,0
4097,1,301.9,310.4,1370,51.7,2
4528,2,302.4,310.5,1372,45.7,0
4621,1,303.1,311.3,1336,52.6,0
4449,1,302.4,310.3,1374,51.2,0
4511,1,302.4,310.2,1346,62.4,0
4121,2,302.1,310.7,1376,46.3,5
4165,1,302.2,310.6,1346,47.5,0
4771,1,303.5,311.9,1344,49.3,0
4156,1,302.0,310.5,1370,44.4,0
4406,1,302.4,310.2,1331,45.5,0
4837,1,303.3,311.8,1315,62.0,0
4832,1,303.5,312.0,1366,54.5,0
4154,2,302.0,310.4,1212,55.6,0
4662,1,303.3,311.3,1350,48.1,0
4643,1,303.2,311.4,1238,54.6,0
4139,1,301.7,310.2,1311,57.4,0
4557,2,302.7,310.6,1349,51.2,0
4703,1,303.6,311.8,1222,66.8,1
4670,2,303.3,311.5,1373,47.3,0
4248,1,302.6,311.0,1369,60.0,0
4186,1,302.2,310.6,1348,48.4,0
3788,1,302.3,310.8,1377,47.3,0
4082,1,302.0,310.4,1336,58.2,0
4769,1,303.6,312.0,1309,52.9,0
4852,1,303.7,312.1,1363,51.8,1
4602,2,303.0,311.1,1372,54.3,0
4079,0,302.1,310.7,1294,62.4,0
4324,1,301.8,310.3,1341,50.5,0
3794,1,302.3,310.9,1379,49.3,0
4362,2,302.1,310.1,1379,48.2,0
4141,1,301.7,310.2,1331,61.2,0
4185,1,302.2,310.6,1334,53.2,0
4422,1,302.6,310.2,1325,62.4,0
5707,1,302.4,311.9,1290,70.0,3
51,1,298.9,309.1,2861,4.6,3
7537,1,300.1,311.3,2579,12.5,3
3458,2,301.5,310.4,2639,12.0,3
4049,1,301.9,311.0,2691,12.1,3
7084,1,300.7,310.4,1416,61.8,2
4343,2,301.7,309.8,1284,68.2,3
6933,1,300.8,311.4,1322,67.2,3
443,1,297.4,308.5,1399,61.5,1
2427,2,298.9,308.2,1372,63.6,3
5049,0,304.0,313.2,1271,68.6,2
2599,1,299.1,308.8,1320,67.5,3
1809,1,298.1,307.7,2567,12.8,3
4921,1,303.4,312.2,1337,69.4,3
1285,1,298.4,309.5,2153,15.3,1
6679,2,301.5,310.7,1336,65.6,3
7565,2,300.3,311.2,1381,65.2,3
4003,1,302.1,311.2,1454,59.2,3
1096,1,296.9,307.5,2721,9.3,3
3868,2,302.7,311.6,2709,9.7,3
4293,2,301.8,310.1,2372,13.9,1
1145,1,297.0,307.9,1296,69.1,3
1497,1,298.0,308.7,1268,69.4,3
3944,1,302.3,311.4,1333,66.7,3
9765,1,298.5,309.5,1294,66.7,3
4998,2,303.6,312.8,2659,11.4,3
6541,2,301.4,310.7,1368,63.7,3
4297,1,301.8,310.2,2825,5.8,3
195,2,298.2,308.5,2678,10.7,3
169,1,298.4,308.3,1433,62.3,3
2880,2,300.6,309.4,1367,63.2,3
3580,1,301.8,310.6,2672,11.8,3
8196,1,299.4,310.8,1376,53.9,2
6154,1,301.0,311.1,1236,64.4,1
7592,2,300.5,311.1,1296,61.3,2
3020,1,300.5,309.8,1379,54.2,2
7670,1,300.7,311.8,1336,58.4,2
4985,1,303.8,313.1,1256,58.7,0
3351,1,301.4,310.8,1285,62.6,1
9660,1,298.9,309.8,1287,61.9,2
2076,1,299.5,309.4,1390,58.8,1
2762,1,299.8,309.3,1299,65.1,3
4025,2,302.1,311.0,1351,60.3,2
9494,1,299.1,309.8,1398,55.4,2
7927,1,300.7,311.9,1335,57.1,2
1336,1,299.0,310.4,1371,53.8,2
9015,2,297.2,308.1,1340,61.3,3
1834,1,297.8,307.3,1327,61.0,1
587,1,297.6,309.6,1501,49.8,2
3357,1,301.6,310.8,1355,57.8,2
249,1,298.0,308.3,1362,56.8,2
6079,1,300.8,310.7,1339,59.1,2
243,1,298.0,308.2,1348,58.8,1
9831,1,298.3,309.3,1337,56.1,1
1335,1,299.0,310.4,1365,49.1,1
1163,1,296.9,307.8,1400,57.1,1
1162,1,297.0,307.8,1316,61.2,2
4815,1,303.4,311.8,1401,53.0,0
8847,2,297.4,308.8,1325,62.4,2
5142,1,304.4,313.7,1509,35.0,1
7088,1,300.6,310.3,1648,30.5,5
1510,1,298.0,308.5,1429,37.7,1
4647,1,303.3,311.4,1497,46.0,1
8358,1,298.5,309.5,1385,46.3,1
1088,0,296.9,307.8,1549,35.8,1
6760,1,301.7,311.0,1441,44.3,1
1683,0,297.9,307.4,1604,36.1,1
2865,0,300.6,309.4,1380,47.6,2
1997,2,298.4,308.0,1416,38.2,1
5310,2,303.9,313.2,1422,48.0,0
3866,0,302.6,311.5,1629,34.4,5
5402,2,302.6,312.3,1454,54.8,2
6420,0,300.3,309.9,1394,46.7,5
1303,1,298.6,309.8,1505,45.7,1
5554,1,302.5,311.9,1306,59.7,4
6961,1,300.7,311.0,1413,52.0,1
6914,1,300.8,311.2,1481,38.5,1
5510,1,302.8,312.2,1509,36.5,1
3066,2,300.1,309.2,1687,27.7,1
